date,open,high,low,close,volume
2022-08-22,20.0,20.0,17.68000030517578,18.360000610351562,935
2022-08-23,17.040000915527344,20.0,17.040000915527344,19.600000381469727,2695
2022-08-24,19.799999237060547,19.920000076293945,19.600000381469727,19.600000381469727,1360
2022-08-25,19.979999542236328,20.799999237060547,19.940000534057617,20.399999618530273,680
2022-08-26,19.600000381469727,20.600000381469727,19.059999465942383,19.899999618530273,645
2022-08-29,20.0,21.200000762939453,19.200000762939453,20.5,1160
2022-08-30,21.0,21.0,17.8799991607666,18.399999618530273,1705
2022-08-31,19.200000762939453,19.700000762939453,18.399999618530273,19.360000610351562,620
2022-09-01,18.200000762939453,19.399999618530273,18.200000762939453,18.799999237060547,1085
2022-09-02,19.600000381469727,22.15999984741211,19.31999969482422,20.600000381469727,2100
2022-09-06,20.600000381469727,22.0,19.0,21.700000762939453,1300
2022-09-07,21.399999618530273,24.0,20.600000381469727,23.799999237060547,1525
2022-09-08,23.799999237060547,31.420000076293945,23.799999237060547,28.399999618530273,5255
2022-09-09,31.200000762939453,31.200000762939453,26.799999237060547,30.3799991607666,2990
2022-09-12,31.200000762939453,33.0,29.600000381469727,31.200000762939453,3015
2022-09-13,29.600000381469727,31.200000762939453,27.200000762939453,29.299999237060547,1515
2022-09-14,28.600000381469727,30.600000381469727,25.799999237060547,27.799999237060547,2320
2022-09-15,28.0,30.399999618530273,27.0,29.200000762939453,1085
2022-09-16,29.0,33.0,26.100000381469727,31.200000762939453,2535
2022-09-19,31.799999237060547,31.799999237060547,27.799999237060547,30.799999237060547,1785
2022-09-20,30.200000762939453,30.200000762939453,26.600000381469727,26.799999237060547,2845
2022-09-21,28.600000381469727,29.639999389648438,24.600000381469727,28.5,2080
2022-09-22,29.600000381469727,29.600000381469727,22.540000915527344,25.200000762939453,2440
2022-09-23,25.399999618530273,25.399999618530273,20.799999237060547,21.540000915527344,1180
2022-09-26,21.600000381469727,21.600000381469727,20.280000686645508,21.399999618530273,1380
2022-09-27,21.399999618530273,26.0,21.0,23.200000762939453,3060
2022-09-28,23.799999237060547,24.200000762939453,23.0,23.0,745
2022-09-29,23.600000381469727,25.700000762939453,21.639999389648438,22.600000381469727,2060
2022-09-30,24.0,24.0,21.0,21.200000762939453,790
2022-10-03,22.0,23.200000762939453,22.0,22.399999618530273,540
2022-10-04,21.799999237060547,25.600000381469727,20.399999618530273,24.799999237060547,585
2022-10-05,25.200000762939453,26.799999237060547,24.399999618530273,26.600000381469727,1050
2022-10-06,27.299999237060547,29.399999618530273,26.0,28.0,865
2022-10-07,25.600000381469727,27.399999618530273,25.600000381469727,26.399999618530273,435
2022-10-10,25.200000762939453,27.600000381469727,23.600000381469727,27.200000762939453,260
2022-10-11,26.18000030517578,27.600000381469727,25.579999923706055,27.5,365
2022-10-12,27.940000534057617,29.399999618530273,26.600000381469727,27.600000381469727,705
2022-10-13,27.399999618530273,27.399999618530273,25.520000457763672,25.799999237060547,270
2022-10-14,25.440000534057617,25.440000534057617,24.5,24.799999237060547,110
2022-10-17,23.799999237060547,25.579999923706055,23.799999237060547,24.799999237060547,380
2022-10-18,25.299999237060547,25.799999237060547,23.799999237060547,23.799999237060547,430
2022-10-19,24.200000762939453,24.200000762939453,23.399999618530273,23.399999618530273,115
2022-10-20,24.399999618530273,24.399999618530273,23.200000762939453,23.799999237060547,245
2022-10-21,23.600000381469727,25.899999618530273,23.600000381469727,24.200000762939453,405
2022-10-24,24.0,24.559999465942383,23.0,23.899999618530273,705
2022-10-25,23.0,24.399999618530273,22.600000381469727,23.600000381469727,485
2022-10-26,24.600000381469727,24.600000381469727,22.0,22.200000762939453,870
2022-10-27,22.200000762939453,24.0,22.200000762939453,23.600000381469727,200
2022-10-28,23.799999237060547,23.860000610351562,22.600000381469727,22.600000381469727,810
2022-10-31,24.399999618530273,24.399999618530273,21.600000381469727,23.0,490
2022-11-01,22.600000381469727,23.799999237060547,21.0,23.600000381469727,1230
2022-11-02,23.399999618530273,23.399999618530273,21.0,21.0,180
2022-11-03,21.0,22.399999618530273,21.0,22.399999618530273,195
2022-11-04,23.799999237060547,23.799999237060547,21.18000030517578,22.360000610351562,345
2022-11-07,21.799999237060547,23.399999618530273,21.200000762939453,21.600000381469727,320
2022-11-08,21.0,21.600000381469727,21.0,21.0,330
2022-11-09,21.0,21.0,20.0,20.0,160
2022-11-10,22.18000030517578,23.479999542236328,20.780000686645508,22.200000762939453,380
2022-11-11,23.200000762939453,23.200000762939453,21.600000381469727,22.600000381469727,80
2022-11-14,22.799999237060547,23.600000381469727,20.65999984741211,23.600000381469727,895
2022-11-15,21.200000762939453,25.0,21.200000762939453,24.799999237060547,680
2022-11-16,25.0,25.200000762939453,21.600000381469727,24.799999237060547,925
2022-11-17,25.399999618530273,25.399999618530273,22.100000381469727,24.200000762939453,625
2022-11-18,24.600000381469727,24.780000686645508,23.600000381469727,23.799999237060547,385
2022-11-21,22.600000381469727,23.399999618530273,22.020000457763672,22.399999618530273,355
2022-11-22,20.799999237060547,22.600000381469727,20.799999237060547,22.600000381469727,735
2022-11-23,22.600000381469727,22.600000381469727,20.200000762939453,20.6200008392334,1465
2022-11-25,21.0,21.200000762939453,20.399999618530273,20.399999618530273,60
2022-11-28,18.8799991607666,20.200000762939453,18.8799991607666,19.760000228881836,1235
2022-11-29,20.0,20.0,19.399999618530273,19.799999237060547,395
2022-11-30,20.399999618530273,20.399999618530273,18.200000762939453,19.579999923706055,1205
2022-12-01,18.600000381469727,18.600000381469727,16.0,16.440000534057617,5850
2022-12-02,16.600000381469727,17.959999084472656,16.0,16.139999389648438,1445
2022-12-05,15.359999656677246,16.200000762939453,14.5600004196167,14.600000381469727,2880
2022-12-06,16.0,16.0,7.579999923706055,9.399999618530273,11125
2022-12-07,10.0,11.279999732971191,6.579999923706055,8.300000190734863,17875
2022-12-08,9.359999656677246,9.380000114440918,8.199999809265137,9.199999809265137,5635
2022-12-09,8.920000076293945,14.640000343322754,8.180000305175781,12.0,14950
2022-12-12,11.65999984741211,12.0,11.0,11.4399995803833,910
2022-12-13,11.399999618530273,12.0,9.720000267028809,10.699999809265137,4490
2022-12-14,10.699999809265137,11.600000381469727,9.800000190734863,9.800000190734863,4495
2022-12-15,9.119999885559082,10.020000457763672,7.699999809265137,8.600000381469727,8305
2022-12-16,8.600000381469727,10.239999771118164,8.0,9.399999618530273,3610
2022-12-19,9.600000381469727,9.600000381469727,8.0,8.0,1200
2022-12-20,7.800000190734863,9.0,7.599999904632568,8.600000381469727,4540
2022-12-21,9.0,9.0,8.399999618530273,8.399999618530273,3680
2022-12-22,8.399999618530273,8.800000190734863,7.599999904632568,7.78000020980835,3040
2022-12-23,8.119999885559082,8.619999885559082,8.079999923706055,8.199999809265137,185
2022-12-27,8.5600004196167,8.800000190734863,8.15999984741211,8.760000228881836,210
2022-12-28,8.180000305175781,8.800000190734863,7.699999809265137,8.5,2320
2022-12-29,8.220000267028809,8.5,7.599999904632568,8.0,1890
2022-12-30,7.699999809265137,8.800000190734863,7.699999809265137,8.479999542236328,3425
2023-01-03,9.0,9.0,7.960000038146973,8.779999732971191,750
2023-01-04,9.0,9.0,8.399999618530273,8.800000190734863,555
2023-01-05,9.0,9.800000190734863,8.0,9.399999618530273,2515
2023-01-06,9.5600004196167,10.0,9.020000457763672,10.0,1000
2023-01-09,10.0,10.600000381469727,9.399999618530273,9.960000038146973,1335
2023-01-10,10.399999618530273,10.600000381469727,10.0,10.0,830
2023-01-11,9.0,10.600000381469727,9.0,10.0,1485
2023-01-12,10.0,10.600000381469727,9.399999618530273,10.600000381469727,1145
2023-01-13,10.520000457763672,10.800000190734863,10.359999656677246,10.359999656677246,825
2023-01-17,10.859999656677246,11.579999923706055,10.0,11.399999618530273,3490
2023-01-18,11.0600004196167,11.979999542236328,10.5,10.619999885559082,1525
2023-01-19,11.0,11.0,9.739999771118164,10.0,1505
2023-01-20,11.0,11.0,9.5600004196167,9.600000381469727,4125
2023-01-23,10.800000190734863,10.800000190734863,9.600000381469727,10.579999923706055,1100
2023-01-24,11.0,12.979999542236328,10.600000381469727,11.079999923706055,3010
2023-01-25,11.300000190734863,12.399999618530273,11.079999923706055,12.199999809265137,610
2023-01-26,12.199999809265137,12.199999809265137,11.0,11.600000381469727,430
2023-01-27,11.800000190734863,12.199999809265137,11.199999809265137,12.15999984741211,1185
2023-01-30,12.0,12.199999809265137,11.800000190734863,11.800000190734863,710
2023-01-31,11.859999656677246,14.199999809265137,11.220000267028809,14.0,3380
2023-02-01,13.979999542236328,15.0,13.399999618530273,14.0,1010
2023-02-02,14.800000190734863,15.199999809265137,12.0,12.0,9045
2023-02-03,12.800000190734863,14.039999961853027,12.359999656677246,12.399999618530273,2730
2023-02-06,12.600000381469727,13.600000381469727,12.0,12.600000381469727,2595
2023-02-07,12.0,13.199999809265137,12.0,12.180000305175781,2735
2023-02-08,11.5600004196167,12.800000190734863,11.399999618530273,12.800000190734863,2625
2023-02-09,13.380000114440918,13.380000114440918,12.399999618530273,12.859999656677246,750
2023-02-10,13.399999618530273,13.520000457763672,12.399999618530273,12.899999618530273,320
2023-02-13,13.0,13.0,12.399999618530273,12.800000190734863,810
2023-02-14,12.800000190734863,13.779999732971191,12.0,13.779999732971191,1050
2023-02-15,13.800000190734863,15.399999618530273,13.260000228881836,14.65999984741211,2520
2023-02-16,13.199999809265137,15.199999809265137,13.199999809265137,14.600000381469727,2730
2023-02-17,15.399999618530273,15.399999618530273,14.239999771118164,15.180000305175781,470
2023-02-21,15.779999732971191,15.779999732971191,13.899999618530273,15.220000267028809,2300
2023-02-22,14.380000114440918,15.199999809265137,12.600000381469727,13.720000267028809,815
2023-02-23,14.15999984741211,14.15999984741211,12.800000190734863,12.84000015258789,820
2023-02-24,13.479999542236328,13.479999542236328,12.199999809265137,12.199999809265137,905
2023-02-27,13.0,13.0,12.0,12.119999885559082,2510
2023-02-28,12.119999885559082,12.119999885559082,11.800000190734863,11.800000190734863,530
2023-03-01,12.0,12.979999542236328,12.0,12.199999809265137,1125
2023-03-02,12.399999618530273,12.899999618530273,11.819999694824219,12.199999809265137,1040
2023-03-03,12.399999618530273,12.800000190734863,11.819999694824219,11.859999656677246,440
2023-03-06,12.319999694824219,12.319999694824219,11.260000228881836,11.920000076293945,1360
2023-03-07,11.319999694824219,11.399999618530273,10.399999618530273,10.539999961853027,2510
2023-03-08,12.859999656677246,12.859999656677246,9.800000190734863,10.0,1870
2023-03-09,11.239999771118164,11.399999618530273,9.800000190734863,11.199999809265137,4645
2023-03-10,11.0600004196167,12.0,10.399999618530273,11.800000190734863,925
2023-03-13,11.9399995803833,12.9399995803833,11.399999618530273,11.800000190734863,1345
2023-03-14,11.0,12.020000457763672,10.600000381469727,12.0,2040
2023-03-15,11.979999542236328,12.319999694824219,10.800000190734863,11.479999542236328,2155
2023-03-16,10.800000190734863,12.140000343322754,10.539999961853027,10.539999961853027,2540
2023-03-17,10.600000381469727,11.920000076293945,10.600000381469727,10.800000190734863,8750
2023-03-20,13.34000015258789,16.3799991607666,11.699999809265137,12.359999656677246,367870
2023-03-21,12.579999923706055,13.579999923706055,11.199999809265137,12.680000305175781,41435
2023-03-22,12.0,16.399999618530273,12.0,16.280000686645508,39885
2023-03-23,15.899999618530273,16.3799991607666,13.039999961853027,13.140000343322754,9730
2023-03-24,12.180000305175781,12.680000305175781,11.239999771118164,12.0,11090
2023-03-27,11.800000190734863,12.920000076293945,11.800000190734863,12.199999809265137,2015
2023-03-28,11.800000190734863,12.859999656677246,11.800000190734863,12.100000381469727,3485
2023-03-29,12.100000381469727,12.800000190734863,12.100000381469727,12.100000381469727,4175
2023-03-30,12.359999656677246,12.699999809265137,12.0,12.0,1195
2023-03-31,12.779999732971191,13.520000457763672,11.5,12.779999732971191,2850
2023-04-03,12.600000381469727,13.380000114440918,12.199999809265137,12.779999732971191,1180
2023-04-04,13.420000076293945,13.420000076293945,12.0,12.0,1215
2023-04-05,12.600000381469727,12.600000381469727,11.5,12.399999618530273,460
2023-04-06,11.600000381469727,12.260000228881836,10.600000381469727,11.5,2930
2023-04-10,11.039999961853027,11.5600004196167,10.600000381469727,11.119999885559082,1620
2023-04-11,10.600000381469727,11.140000343322754,10.0,10.399999618530273,2020
2023-04-12,10.800000190734863,10.800000190734863,9.699999809265137,10.640000343322754,2350
2023-04-13,10.260000228881836,11.180000305175781,9.699999809265137,9.699999809265137,2380
2023-04-14,10.199999809265137,11.039999961853027,9.0600004196167,9.420000076293945,2440
2023-04-17,9.420000076293945,10.460000038146973,9.100000381469727,10.199999809265137,6950
2023-04-18,9.399999618530273,10.960000038146973,9.020000457763672,9.020000457763672,3880
2023-04-19,9.020000457763672,9.279999732971191,8.619999885559082,9.239999771118164,2510
2023-04-20,9.180000305175781,9.180000305175781,8.399999618530273,8.420000076293945,475
2023-04-21,8.600000381469727,8.760000228881836,8.220000267028809,8.720000267028809,1225
2023-04-24,8.699999809265137,9.0,8.260000228881836,8.800000190734863,850
2023-04-25,8.5,8.600000381469727,7.0,7.559999942779541,4115
2023-04-26,7.539999961853027,7.559999942779541,7.0,7.559999942779541,1900
2023-04-27,7.199999809265137,8.420000076293945,7.0,7.559999942779541,5615
2023-04-28,7.21999979019165,7.659999847412109,7.0,7.199999809265137,1955
2023-05-01,7.199999809265137,7.980000019073486,6.639999866485596,6.980000019073486,1785
2023-05-02,7.179999828338623,7.400000095367432,7.0,7.179999828338623,1115
2023-05-03,10.5,10.5,6.960000038146973,7.119999885559082,5285
2023-05-04,6.960000038146973,7.699999809265137,6.960000038146973,7.0,815
2023-05-05,8.199999809265137,8.199999809265137,7.179999828338623,7.480000019073486,790
2023-05-08,8.399999618530273,8.399999618530273,6.800000190734863,6.860000133514404,2450
2023-05-09,6.880000114440918,7.380000114440918,6.199999809265137,6.619999885559082,1425
2023-05-10,6.199999809265137,7.519999980926514,6.199999809265137,7.119999885559082,1945
2023-05-11,7.360000133514404,7.360000133514404,7.0,7.199999809265137,565
2023-05-12,7.199999809265137,7.679999828338623,6.599999904632568,6.800000190734863,655
2023-05-15,7.0,7.5,6.0,7.079999923706055,4645
2023-05-16,7.0,7.599999904632568,7.0,7.039999961853027,1485
2023-05-17,7.400000095367432,7.400000095367432,6.599999904632568,7.239999771118164,1420
2023-05-18,7.239999771118164,7.360000133514404,6.699999809265137,7.360000133514404,1950
2023-05-19,7.059999942779541,7.940000057220459,7.059999942779541,7.739999771118164,955
2023-05-22,7.599999904632568,7.900000095367432,6.599999904632568,6.800000190734863,6995
2023-05-23,6.900000095367432,7.28000020980835,6.900000095367432,7.179999828338623,1555
2023-05-24,7.139999866485596,7.739999771118164,7.139999866485596,7.21999979019165,1205
2023-05-25,7.360000133514404,7.360000133514404,6.599999904632568,6.599999904632568,2850
2023-05-26,6.599999904632568,7.0,6.0,6.0,5105
2023-05-30,6.099999904632568,6.260000228881836,6.0,6.0,1975
2023-05-31,6.179999828338623,6.179999828338623,4.619999885559082,5.099999904632568,7060
2023-06-01,4.860000133514404,5.300000190734863,4.0,4.099999904632568,7865
2023-06-02,4.800000190734863,5.380000114440918,3.640000104904175,4.239999771118164,11525
2023-06-05,4.400000095367432,8.600000381469727,3.880000114440918,4.0,349155
2023-06-06,4.599999904632568,4.800000190734863,3.799999952316284,4.0,22875
2023-06-07,4.400000095367432,6.559999942779541,3.5999999046325684,3.9200000762939453,181165
2023-06-08,3.5999999046325684,4.400000095367432,3.5999999046325684,4.079999923706055,35170
2023-06-09,4.059999942779541,4.800000190734863,3.5999999046325684,4.0,37455
2023-06-12,4.400000095367432,4.400000095367432,3.5,3.859999895095825,17495
2023-06-13,3.740000009536743,4.0,3.5999999046325684,3.799999952316284,16620
2023-06-14,4.0,4.0,3.0,3.4000000953674316,121305
2023-06-15,3.299999952316284,3.440000057220459,3.200000047683716,3.4000000953674316,31915
2023-06-16,3.5399999618530273,3.940000057220459,3.0199999809265137,3.4000000953674316,54845
2023-06-20,3.680000066757202,3.680000066757202,3.240000009536743,3.4000000953674316,13060
2023-06-21,3.4000000953674316,3.5199999809265137,3.200000047683716,3.200000047683716,12430
2023-06-22,3.2200000286102295,3.5,3.0999999046325684,3.5,24140
2023-06-23,3.5,3.5,3.259999990463257,3.299999952316284,13600
2023-06-26,5.199999809265137,5.900000095367432,4.320000171661377,4.800000190734863,2548115
2023-06-27,4.639999866485596,4.739999771118164,4.0,4.380000114440918,211320
2023-06-28,4.300000190734863,4.579999923706055,4.079999923706055,4.340000152587891,74805
2023-06-29,4.340000152587891,4.340000152587891,3.6600000858306885,4.139999866485596,56370
2023-06-30,4.199999809265137,4.199999809265137,3.6600000858306885,4.0,23695
2023-07-03,3.940000057220459,3.940000057220459,3.4000000953674316,3.6600000858306885,105000
